,avg 00-01 UTC,avg 01-02 UTC,avg 02-03 UTC,avg 03-04 UTC,avg 04-05 UTC,avg 05-06 UTC,avg 06-07 UTC,avg 07-08 UTC,avg 08-09 UTC,avg 09-10 UTC,avg 10-11 UTC,avg 11-12 UTC,avg 12-13 UTC,avg 13-14 UTC,avg 14-15 UTC,avg 15-16 UTC,avg 16-17 UTC,avg 17-18 UTC,avg 18-19 UTC,avg 19-20 UTC,avg 20-21 UTC
106,848.3762502,710.4248492,704.3966734,649.9542006,845.7827756,813.7142484,755.895446,857.3119033,796.8320451,883.866778,1150.907133,1021.133817,1331.098619,987.0661352,772.8206428,824.5875799,859.7437828,967.2870404,882.0665204,984.7847511,781.9855013
107,852.2780896,717.1702255,696.8486734,647.5527637,836.6375045,808.942906,760.2942931,854.565802,788.4116582,881.5045167,1145.215156,1023.809684,1331.558443,983.1751952,770.7202126,822.3298143,858.8434472,964.7037167,882.0350508,976.9287847,784.0260477
108,856.2841594,719.8462527,689.4620998,648.2666618,828.3895068,805.818424,764.5836811,851.498415,780.9130569,880.8826863,1145.000019,1030.242776,1330.307366,978.2355253,771.1611103,821.9055563,858.1018503,963.6663929,881.4703126,968.2892165,788.2469356
109,863.1653625,716.2861643,682.5604024,650.9665762,821.2276133,804.6549504,767.6168374,848.4025016,775.7579211,879.2859983,1154.794089,1032.627729,1330.46934,975.0451757,775.0624695,821.5823198,856.4047923,963.7636225,880.676729,959.530225,792.6951931
110,873.5324255,709.7326429,676.5202016,652.1564186,814.1591719,805.324169,769.7781571,845.6542831,773.5088139,877.615584,1173.03964,1031.241058,1340.889395,973.7813425,781.2128958,821.2560375,854.8809634,964.8631599,880.6729865,951.2656532,797.6388025
111,884.8267896,705.209136,671.4658633,650.0345145,806.7601792,806.202926,768.5699182,844.3335006,774.5010638,876.7596252,1194.069917,1031.5438,1352.908526,977.0420471,789.1274881,822.7864098,853.4011733,965.4616173,881.1139076,944.1334269,803.1210934
112,892.6365889,704.7105544,666.6379108,645.5763292,798.7910616,808.3901453,764.1186564,846.754238,773.504778,876.2464561,1212.039796,1031.839854,1352.813957,983.5279205,797.0081378,824.4267076,851.263182,965.931616,881.5850524,938.7854373,807.7946943
113,895.4916954,703.8788831,662.836441,640.7527464,791.0968565,810.0221395,759.1510269,851.3043322,771.1685007,875.3581223,1222.842831,1032.863739,1341.436598,990.4759314,803.4630779,825.58108,849.7870984,967.366665,882.5295899,934.6545523,811.1718222
114,895.8578083,701.4799774,660.9419658,637.3247238,786.7174045,810.4820483,755.3731389,854.680681,771.1540793,874.4117435,1225.582978,1036.71228,1327.002935,995.5145695,808.3019464,825.6401876,848.7081461,969.9476715,883.9389558,932.8311171,813.837651
115,893.7651594,700.2172906,661.21485,635.8683262,788.5224753,808.3677587,753.6649333,856.097528,772.2599033,873.1839881,1226.432064,1037.25036,1312.695873,996.3789843,812.4401087,823.9477715,848.8800733,973.3254133,885.4365205,931.6904752,815.8096428
116,887.8152276,700.981279,661.6744197,634.6576515,795.7678799,805.4453596,750.9315665,856.4493069,772.550043,871.4761787,1227.309798,1032.573539,1298.545606,993.4160303,815.1097147,820.2161517,849.5439751,977.6369734,886.9880536,931.4939363,816.6872458
117,878.9687833,699.2706659,660.2660044,633.0137877,803.5969279,802.8579159,749.4158024,855.6369712,774.5774561,868.9682181,1223.084238,1025.683624,1284.513849,988.2588902,817.9516458,814.6385588,850.9831719,984.0471923,888.2515577,930.5075903,816.833516
118,870.1718306,694.1206673,656.4266814,629.1947857,809.4683653,802.3247382,749.2043569,854.9462004,775.6900774,866.6147516,1214.49158,1020.502553,1270.609771,983.4611038,819.787986,808.6612565,852.814596,991.0228472,889.5421966,928.7219585,816.8279251
119,864.0095136,687.8175204,651.2657625,623.7356352,813.8321048,802.2535519,750.990917,855.2350924,775.197168,863.4439747,1210.269741,1019.959558,1257.708371,981.5049493,821.2889774,803.8276182,854.5035818,998.3581059,890.4558807,925.7283067,816.0700036
120,861.7963166,683.9127998,646.2875469,617.8006177,817.8479264,801.2009282,752.5918443,856.6560736,776.1741729,859.3033816,1211.201278,1022.783334,1250.985971,981.7577515,822.4111007,800.8943095,856.1168569,1005.217947,891.1521638,921.55193,814.9304531
121,861.1946072,684.056811,642.3704798,612.3820106,818.5811772,798.3149008,754.310501,859.9392572,775.7696577,854.8666915,1210.361733,1027.386656,1254.381822,985.1659157,822.0096405,799.4797159,856.5506399,1011.234049,891.0366944,916.4659703,813.9805198
122,860.0303935,686.4503677,639.6517108,607.688068,815.6971,794.7798107,753.8236877,865.9955477,775.9484074,851.2060794,1203.447747,1033.515832,1263.924488,992.7293229,821.0612165,799.127872,856.9236609,1015.758003,889.8502293,910.4559564,813.3250727
123,855.9752676,687.5700474,639.056552,604.1101474,811.1931923,790.495901,752.5013886,873.209898,781.2287617,850.0433226,1194.452587,1038.695401,1269.039664,1004.154651,818.4448306,798.7874625,856.6456718,1018.050818,887.7868627,903.9098352,812.9562242
124,849.0738332,686.0628276,640.6665316,600.9267494,806.9596958,786.5285905,749.9964805,879.6071821,787.8189206,848.8026992,1191.802386,1041.258512,1264.581547,1016.483783,814.294661,797.4892165,855.6472227,1019.825234,885.7848209,897.5737283,812.7123015
125,840.3540215,683.3835325,644.412026,597.6909344,804.7769322,783.559838,747.6325328,883.1166686,793.6278526,846.5687547,1194.168154,1041.216325,1255.75711,1026.270378,809.2340618,795.5592419,853.3405618,1020.925872,882.623117,892.0089688,812.5034533
126,831.3122736,680.0440802,649.3785781,593.9335133,804.428511,783.4741379,744.3605239,884.6941739,796.1148333,842.77503,1198.814426,1043.266598,1250.003816,1030.707547,803.3297354,792.3936008,851.1214395,1023.507949,878.4698887,887.1413864,812.4048648
127,822.4026869,675.8007075,652.966152,590.133057,805.4673598,787.1640933,741.8371342,883.8261109,796.4918062,837.3171938,1201.630256,1042.641461,1248.430444,1030.040907,796.9386266,789.0023978,848.5118734,1026.952575,875.2043939,883.5510681,812.3699372
128,814.1865783,671.6134495,655.118667,585.7085401,807.212525,793.5955163,741.0726609,881.4900906,796.300673,831.5060841,1198.377048,1036.516946,1247.441752,1026.467698,790.9356412,785.0647536,846.1036954,1032.272075,871.7016687,881.5112348,812.3471348
129,808.2477328,667.8497745,657.3425354,581.0188267,809.0281579,799.756728,742.6046671,878.915323,794.6242383,827.9682637,1190.461517,1027.040109,1240.656417,1022.685178,784.8826611,780.4362368,843.195571,1037.683374,868.0359367,881.3393511,812.3318764
130,805.4845532,665.1276102,660.4780654,575.4095433,809.7139931,802.5768344,746.7290675,877.959074,793.0194939,825.8584087,1184.782432,1015.992479,1228.863397,1019.368981,779.2081017,775.7602084,840.4886724,1042.349581,864.0280806,882.5572248,812.3243254
131,807.8735845,664.9432071,664.0838461,569.7752514,808.1808695,800.4765545,749.7675858,878.7016471,794.6996373,824.5305329,1186.341277,1004.838697,1216.078722,1014.978887,774.2314094,770.4365281,838.2334622,1046.638799,860.5112124,884.9774426,
132,813.0940717,667.0223817,666.1901864,564.6268402,803.2912981,794.7223887,748.6977466,880.721343,796.818434,821.663694,1194.470985,993.7929648,1204.401446,1011.977463,770.0351352,764.9753339,836.7074173,1050.383051,857.0308955,889.1484125,
133,815.626248,669.0314785,665.2135729,560.0639979,797.8913035,787.6609497,745.0827959,880.6698341,799.9535307,817.6202352,1205.473107,982.959082,1198.040552,1010.804685,766.2385855,759.778111,835.0638875,1053.831212,854.0116669,894.1510215,
134,812.4287492,669.3305852,661.3548933,555.8078794,795.313662,780.4164982,740.9800585,877.9697732,802.2632862,812.3243724,1218.297471,972.8867294,1196.790248,1012.678634,763.7836373,753.9037669,833.1634544,1057.214207,851.5874665,899.0000452,
135,806.2452857,666.0415952,655.4835547,551.8527084,798.8365351,773.5514647,739.9307773,872.4409191,803.0854513,807.1345126,1225.490202,966.9128918,1195.951881,1016.880702,762.0512666,748.0676879,830.9916783,1061.191667,849.2295597,902.9334617,
136,802.2086973,660.6682707,648.8726015,548.1263223,806.4759158,766.7013708,740.7200444,865.4911098,800.8760428,804.3849457,1223.2134,969.6150308,1196.486187,1021.33525,760.8254458,742.0909528,828.1616342,1064.977117,846.0014241,904.7422684,
137,804.0891704,655.173053,642.3195447,546.0060405,814.1161608,760.3542163,743.3633434,858.0352557,795.7933151,802.813055,1214.961514,976.9858593,1201.272549,1026.280296,759.6861603,735.8534084,824.1515507,1067.907388,843.370107,904.2112945,
138,810.805827,652.0796691,636.09961,545.6185606,818.394962,755.3714537,746.0532495,851.8049986,791.5115265,803.7365851,1211.045968,979.6276662,1209.587839,1032.511882,757.9617139,729.2235801,818.9652248,1070.314122,840.6834,901.483296,
139,817.7570886,653.5422703,630.9219633,546.2654558,822.0975393,752.6963128,748.1639615,848.4938008,790.2526458,807.2202247,1210.934393,975.4871438,1214.479899,1038.769847,755.658803,722.8998256,813.5994932,1070.679535,838.4397508,896.8366536,
140,823.8175166,658.9396429,628.5354605,546.6040528,827.3372443,752.2580745,748.183284,848.047185,792.0339076,810.8839478,1208.003225,967.8214898,1212.491926,1044.613641,751.8183466,717.3127917,807.8607861,1069.490036,836.4477162,890.7639477,
141,829.1383132,665.1227871,629.2878551,545.0508792,834.3829843,754.1651554,744.8069693,850.7728752,796.2381013,813.789563,1199.962358,962.430938,1205.601636,1047.304899,747.761533,712.2233159,802.6468737,1066.727107,835.109006,884.0576817,
142,834.3820138,670.0485582,632.2198986,541.3179537,841.0494507,755.7300617,739.2605538,855.0205036,800.0866733,815.0282365,1189.078976,965.3439529,1197.219722,1047.038224,743.4047573,707.8679671,797.4095381,1062.907723,833.401947,878.051692,
143,839.472625,675.0878259,636.2364098,536.5438926,847.3406365,756.1531633,733.311436,858.4781178,802.4780324,815.3823546,1177.436563,972.7808686,1188.775528,1045.524394,739.5348328,705.1766711,792.3507225,1058.488056,831.5679873,872.5278471,
144,846.233343,680.0196957,638.9431205,531.6508597,850.9464526,753.4229498,728.8843309,859.2139365,803.5557902,815.6008226,1165.288893,975.3916963,1182.59087,1044.168697,736.4663644,702.4182865,786.8292631,1054.566304,829.3615811,868.1322156,
145,854.229103,685.7899015,640.1688444,527.4774029,850.8353692,748.5678749,728.4091965,856.1905854,803.4273941,815.1099695,1153.17127,971.178836,1179.206278,1043.282623,734.9595594,700.4472624,781.0077464,1050.874921,827.9243636,865.4719161,
146,861.1998002,690.738616,640.0254408,524.6529332,848.9993494,741.8108404,731.0948667,849.8665397,806.2458803,813.9795213,1141.259675,963.8477951,1176.448798,1043.760465,734.1542071,699.1232918,775.3742333,1047.902677,825.8790663,863.2054184,
147,866.322262,694.6298033,639.2165338,522.9410538,848.5701439,734.3617524,736.3299256,841.6756145,811.2079251,812.4991999,1130.307619,960.0103468,1170.634818,1045.111835,734.4660929,698.2219659,769.2633463,1046.456293,822.9035004,861.3557399,
148,871.0721563,698.0180038,637.4562965,522.4569015,853.4960698,727.3324363,742.478802,833.0088512,817.6850363,811.2912068,1124.040185,964.2643337,1163.425177,1046.464402,735.2259119,698.1440893,763.7359579,1044.629969,820.5666848,860.6482084,
149,878.7260663,700.0519004,633.9971998,523.3644682,862.5278876,721.2379143,746.1964954,824.334072,825.2941254,810.2606185,1123.146158,975.565178,1157.577494,1049.162261,735.1956688,698.0152262,758.5026199,1043.311201,818.2048281,860.0970938,
150,890.5401452,702.1035005,629.9081092,525.0162741,872.1578746,716.6881021,748.0156671,816.009966,830.4882696,807.883006,1127.328493,988.6520891,1156.107023,1052.972252,735.7531884,697.2550464,753.77341,1044.286483,816.0604584,858.290962,
151,905.0052753,705.6618624,625.0672101,527.6406588,878.6462778,713.0853117,750.8705145,808.3640785,835.2424016,803.9208507,1136.179287,997.6818316,1157.278304,1058.093321,736.1385866,695.6941607,750.2102898,1044.620326,812.9882756,855.668834,
152,917.0440922,711.0047955,620.7418882,531.2451474,881.8007576,710.4332048,754.977355,801.8647101,838.2912163,799.3093261,1145.725086,1004.716073,1159.237865,1064.588441,735.188083,693.4583889,746.7009574,1045.32413,809.8626211,853.0373763,
153,921.8465337,718.112586,617.8773023,534.1460656,879.9605579,709.0178017,757.0739493,797.2431193,839.349592,796.526325,1148.598579,1009.347795,1157.979034,1071.359998,733.8803581,690.8572485,744.3689225,1046.466335,807.7434668,850.0132886,
154,918.8794631,724.0500388,615.63516,536.5184779,874.6986727,710.6522152,755.620867,793.9813618,836.767647,796.7909896,1143.390084,1013.541185,1154.74634,1077.015572,731.9935928,688.4563771,742.0508845,1045.348586,805.7124319,846.6537233,
155,912.1643023,728.1325203,613.7057405,537.9652325,866.7987955,715.0036199,750.945429,791.7461812,830.5643787,799.0821226,1133.148024,1014.953558,1151.972481,1079.604824,729.4236516,686.2176373,740.414812,1042.515874,803.8033109,843.9371337,
156,907.912379,732.2302278,610.4274043,539.0099141,858.0674428,721.5525336,744.1177262,789.8262655,822.8282519,801.3407996,1121.312885,1013.706997,1152.906144,1079.125447,726.0023185,684.3926651,739.10462,1038.664403,801.7613019,842.9210798,
157,910.7549209,736.9015169,606.5959986,540.1462994,850.9307082,726.7569734,736.9036225,788.9104379,814.4753402,802.8508637,1109.709439,1015.864532,1158.183112,1075.928652,721.9248526,683.0463107,737.3022028,1033.805599,799.4490029,843.397705,
158,920.7514702,742.4345562,602.6885841,541.4663928,846.8540021,728.8076831,730.2161401,789.3805341,805.872224,802.4681331,1098.819886,1018.182316,1166.628456,1070.827618,717.8026025,682.791047,735.9624313,1028.297532,797.1387677,845.6651623,
159,933.5830179,745.0162687,600.0861342,543.765744,846.7905741,727.0259131,724.8313458,791.8112981,797.3508567,800.7342771,1087.955406,1021.961167,1175.706111,1064.416931,714.063828,682.9598769,735.3201306,1022.17794,795.1240761,848.3561245,
160,944.8479398,743.6487191,598.0214582,546.1512495,848.5326966,723.2041801,721.6969788,793.937443,789.3376618,797.09191,1077.92807,1022.937053,1180.229005,1059.460243,711.373066,682.6647836,733.859987,1016.334231,793.4122228,850.8072072,
161,953.83606,740.0091291,595.7224981,548.5480628,850.7456312,719.2720976,718.9831949,794.0006162,783.0005161,791.5096952,1072.962895,1020.461933,1178.370073,1056.820448,709.5987296,681.7850348,732.8123359,1010.688995,791.6619698,853.2896715,
162,960.317262,737.1803929,592.5790308,550.0589136,850.7292016,715.036433,715.0407727,791.3559086,779.9830342,785.5104451,1076.634449,1019.968671,1171.473858,1058.017597,709.3463897,680.6474003,730.1632546,1004.142656,788.867128,855.4311159,
163,965.5412559,737.8754073,589.2496835,550.9141021,850.213679,710.7538578,710.5351087,786.9578447,779.9726766,781.1913401,1084.187776,1017.835093,1165.150739,1063.070215,709.1355805,678.8680268,727.6694152,998.2272695,786.7669026,856.718748,
164,973.1318084,743.2291914,587.1342427,551.1457909,849.5455341,705.4469797,707.2727299,782.8554137,780.6869415,778.3972795,1087.788256,1014.85402,1161.953992,1071.238791,708.8577226,676.0126883,724.4713828,992.8608999,784.911537,857.1303551,
165,984.6019676,748.9065098,585.5802843,550.6821622,846.9464066,698.9359093,707.6468722,779.7829846,778.1184758,776.4747408,1088.514287,1015.336739,1161.9197,1081.530429,708.2556767,671.9889751,721.0134871,987.6198113,784.226252,857.2968033,
166,996.3564454,750.7587732,584.8769213,548.6590266,843.7108176,691.6725327,710.7697876,777.8601664,772.2124585,775.9436788,1089.630408,1013.75007,1164.696369,1092.171699,706.9392636,667.2297804,716.9111718,982.8458783,783.132438,857.3887345,
167,1002.262299,747.3846971,584.939149,545.6971817,841.1360431,684.5640294,712.3498721,775.315292,764.9257385,774.6738297,1089.330971,1008.153141,1170.820107,1100.988226,704.5747127,662.0927953,712.4832836,979.269509,782.3792551,857.5446378,
168,1002.381923,741.1355218,584.506659,543.3705005,842.1614657,678.4448746,710.9523002,771.2380042,757.0814982,773.0780253,1084.621509,1000.771555,1183.36454,1107.827128,701.2169396,656.2468398,708.5158249,976.5704724,781.4903767,857.5830193,
169,1002.702778,733.7754269,584.4800947,542.3782124,847.166774,673.7422904,708.0725797,765.1007634,749.022657,770.6373764,1076.81226,995.4705813,1200.800742,1112.38357,696.9762684,649.977561,704.5694047,974.0527817,782.0736493,857.5815407,
170,1007.313775,726.8453631,584.7764396,542.7316906,856.626466,671.5060395,706.9586977,758.3601904,740.9463374,766.2977155,1071.053621,998.2571854,1217.10578,1114.086341,692.0970808,643.8794907,701.0102702,971.6825129,783.0848304,857.5294073,
171,1017.214415,722.2648963,584.4728542,543.3811975,867.7379007,671.4202619,709.0255447,751.9057027,732.9262624,761.1182619,1069.313744,1006.478079,1227.163297,1113.908844,687.1523835,637.6053731,698.1378868,968.2041361,783.9009704,,
172,1029.066621,722.5493251,584.1552906,543.7862096,878.5497991,672.0889518,711.7240923,747.1953118,724.9933003,754.9377381,1067.035492,1012.217456,1230.081727,1113.425756,681.9967716,632.0370599,696.4366964,964.5232126,785.1838316,,
173,1039.006185,728.1365631,584.0994784,543.0535759,887.842328,672.7924517,713.171324,744.1250464,717.3199417,748.3325692,1060.656965,1017.11276,1227.345587,1112.641203,676.7911785,626.5112779,695.0825788,960.2250765,786.9652546,,
174,1048.067568,734.2114864,583.2184583,541.9564979,898.3615594,673.5566808,713.9573021,741.9156958,710.1886321,742.0632544,1051.650863,1019.712342,1222.436478,1114.473933,671.6981608,622.095849,694.7350097,956.4540669,789.8164121,,
175,1056.666233,737.7014005,581.5433732,540.2716789,910.8473936,674.2380813,716.5639765,738.6110604,704.8242319,738.3175813,1041.101144,1018.314515,1215.18553,1120.035104,667.0814275,618.4574795,694.6319644,953.6787332,793.7130691,,
176,1060.602095,739.2714772,578.725952,538.7067408,924.1945455,675.3018796,722.4661196,734.9671961,703.138727,736.2470242,1030.85072,1016.790172,1207.30285,1127.470731,663.0924497,614.9895356,695.018666,951.1385424,797.9548866,,
177,1057.7177,738.8345105,574.9224878,535.6951769,933.8646029,675.1650951,730.5043587,730.4937826,705.2159269,736.7285917,1023.683951,1013.372663,1201.180936,1136.689268,659.0779956,612.5349125,695.4930041,950.0950041,802.7888186,,
178,1053.298476,736.5685557,570.7443763,531.2129568,936.0938521,673.4061054,737.1035273,726.4100107,707.9260346,737.3835289,1019.524226,1006.744013,1199.523741,1146.0239,654.846237,609.5077636,696.1941082,948.1160953,807.1946619,,
179,1055.203307,732.1012183,567.6733282,526.0150259,932.0216474,669.0488196,740.8616028,723.0050872,708.2242801,736.286206,1015.207164,998.5059894,1203.038426,1154.003531,650.6171476,606.9911026,697.3056926,946.881189,812.0750029,,
180,1064.834459,727.9504916,567.6176983,520.6775066,924.042894,663.6092581,744.0230341,721.1948464,706.43029,733.4026203,1008.692038,992.3420161,1205.894705,1159.304396,646.1410836,605.2745273,698.5191857,945.6897264,816.4889773,,
181,1077.163619,727.2831308,570.9207667,515.3385915,916.350898,657.946659,748.450177,721.3968248,704.4140536,728.3120949,1005.314704,994.6810022,1205.111804,1162.872964,641.0807781,603.7908847,699.828659,945.0093514,819.9743443,,
182,1083.746756,730.10011,577.104896,510.4247552,911.7990552,653.2932901,753.1692779,722.0199028,703.1871029,723.2770133,1009.091752,1005.786788,1198.789882,1164.519887,636.2283029,602.6543078,701.9476978,944.9725464,823.2285637,,
183,1082.684227,732.1420463,584.0887897,505.86447,910.6743628,650.495036,757.82614,723.8488664,701.3829531,720.7394504,1017.164946,1022.026789,1189.325456,1163.837402,631.4955688,602.1123535,704.6586642,943.6435809,825.5365156,,
184,1077.794163,731.0548466,588.9635518,501.4322114,909.1511703,648.2211904,760.6068172,727.2535157,699.1436498,721.9458822,1025.668624,1040.377499,1182.081584,1159.168083,626.9953934,602.1649678,708.2927879,943.2485382,826.3243928,,
185,1075.609647,727.4932591,590.8663336,497.5212602,905.2678215,646.1910013,760.8499868,728.5085719,696.5726316,726.9023759,1035.365138,1056.55321,1178.396918,1152.5636,622.7465492,601.8842889,713.3339685,943.5747918,826.5299787,,
186,1075.803465,722.2069257,590.1613739,493.6918996,899.2282599,643.8789198,760.9194235,728.0133231,695.0913326,732.8002685,1044.97372,1066.953139,1178.077239,1145.409459,619.6138932,601.6335415,718.740298,944.6458357,825.6495424,,
187,1077.473691,717.7754832,588.4790989,490.7902316,892.8507347,642.6795863,760.198066,726.7098371,696.6132501,736.643851,1052.661919,1077.945826,1178.674295,1139.931505,617.029908,601.5518052,723.9787239,946.4749248,824.6806376,,
188,1080.731179,715.6778944,588.0608942,488.6139933,888.013583,643.7714324,758.6773112,724.4355279,699.3233794,737.8652879,1058.01762,1093.192628,1178.119749,1135.757616,614.4840187,601.0784303,729.212931,949.761688,823.7028105,,
189,1086.080981,715.4569706,588.9259099,488.0962357,882.0873554,647.8502861,757.3758841,724.0660617,701.8928352,736.4483769,1063.639597,1110.852076,1178.22604,1134.643637,612.0762023,600.9175713,733.7693621,952.8342745,822.5858799,,
190,1092.774649,714.1670068,590.0439718,488.1010972,875.8634534,653.9399693,757.0189522,725.3481585,703.8976951,733.8094569,1072.32965,1127.013505,1178.880916,1135.226738,609.688166,600.7805613,736.99435,956.3508113,821.7888888,,
191,1096.712726,711.3851636,590.9978754,487.8682005,869.4938072,660.2324586,757.8877884,727.6479544,705.7506695,730.8045632,1082.362834,1133.433379,1179.070101,1136.406929,607.654229,601.3297589,738.9707593,960.8316855,820.4468331,,
192,1097.32867,707.9372676,592.1386568,486.6504529,863.8867887,665.8859609,758.543027,732.1389121,708.1245897,727.6230572,1086.951813,1130.123433,1175.724551,1139.726607,606.1166597,603.5984082,739.6989217,965.0873212,819.6433498,,
193,1095.147741,706.3175497,593.9607396,483.9693214,858.2731431,668.7128684,757.4707445,734.7600702,711.5073757,726.1354096,1084.666121,1121.366019,1168.873191,1143.207724,604.8108081,606.8829659,738.9534878,968.3120634,818.3453243,,
194,1091.682261,705.323331,596.1077647,480.119373,852.0010083,668.6965019,754.1570624,735.7566722,714.9165523,725.6454491,1081.217892,1110.484391,1159.300583,1146.827715,603.9862927,611.6975702,736.565842,970.5847514,816.6328993,,
195,1087.879576,702.4574151,597.4014199,475.8426555,844.8296567,665.977786,749.0252714,734.8676083,715.7201986,726.7241155,1079.753639,1099.466659,1150.228938,1148.927292,603.4702114,617.6242175,732.8988582,973.535883,814.2632563,,
196,1083.341594,698.7172575,596.5074842,471.681069,838.4121564,662.2534228,744.5103123,733.3232637,714.2850086,727.6359547,1077.228755,1088.995025,1144.447792,1150.279553,603.2319484,624.0446816,728.5092918,975.3408962,811.1405951,,
197,1080.851005,696.240494,593.1882803,468.6625308,831.4263471,658.2811434,742.3100675,731.079721,711.6102451,727.5447394,1070.168374,1082.099325,1143.924438,1152.69313,603.2229047,629.5264403,723.7806337,977.1729344,807.2462934,,
198,1082.135292,697.0823875,588.1331216,466.1902444,824.0724595,656.4712778,742.0300554,726.8641848,709.0329553,727.4338021,1060.062107,1084.885595,1148.625271,1156.931352,603.1738846,633.7119005,718.970006,978.9395961,803.3649546,,
199,1084.466096,697.9656867,582.5808587,465.0131517,815.7963921,657.5330645,741.7375612,722.4167746,706.1868803,726.50759,1049.544355,1096.135935,1155.151823,1162.0147,603.186853,636.362202,715.1108311,980.292635,799.5633077,,
200,1083.433894,696.1173767,577.6375563,464.2552208,807.7341312,660.5099395,739.9185019,717.0291779,703.5131227,725.5645077,1043.706732,1109.197249,1160.137522,1166.533265,603.1654356,637.360383,712.5803302,980.7428827,795.5684547,,
201,1079.859749,692.721926,574.229306,462.9439391,799.9954429,664.0664767,735.705402,711.5644644,700.8959775,723.5457882,1046.452655,1118.718328,1160.945938,1167.601436,603.1705176,637.3248448,710.5695169,980.2137331,791.9751922,,
202,1079.183115,688.7419342,573.3061957,461.8818501,793.7968612,666.8511775,729.4946944,707.3451707,700.3781867,721.5567442,1055.470312,1128.819172,1157.645632,1166.947381,603.1843095,636.055785,710.0605376,978.6826464,789.2976615,,
203,1084.870785,684.3191999,573.9727552,460.1720911,791.6541386,669.0539297,722.4636099,705.1843963,702.1143162,719.8090923,1067.015947,1139.880922,1153.818986,1166.361624,,633.808748,710.7354841,976.2577002,787.1698667,,
204,1092.968025,678.6408653,577.3440383,458.2643432,795.4852023,671.3541863,715.6821707,705.4768943,703.8747659,720.0836167,1079.608125,1144.419834,1150.318011,1166.52717,,631.5753521,711.5621852,972.5799285,786.92294,,
205,1099.707823,672.1904935,581.9406951,456.3153859,803.8801629,672.9116166,710.4361054,705.5050192,703.9129524,721.0673651,1090.515767,1144.608541,1146.664607,1171.176352,,628.9939253,713.751231,967.9857185,787.0420536,,
206,1104.979722,666.1354315,587.7894852,453.750003,814.3530653,672.3347468,706.6412854,704.7869837,702.4280536,721.5183708,1094.410078,1146.731152,1143.897237,1178.31839,,626.514994,715.5047625,962.7810235,788.1573022,,
207,1108.528418,662.1520161,593.8317646,450.5354384,825.1871715,669.1739665,704.5173735,703.3531174,701.8787848,720.4533558,1093.537394,1149.611708,1138.832628,1189.725433,,624.6178515,717.170951,957.7974666,789.7065158,,
208,1112.951367,660.1877092,599.4192744,447.2745681,832.6397047,663.9425474,702.1854491,702.0898421,702.73052,716.9656729,1092.115714,1157.536735,1132.874913,1204.112554,,623.8914613,719.0828439,954.7685205,791.5641674,,
209,1115.731096,659.812577,604.6720065,443.8163553,834.9032021,657.2040384,699.8539763,700.5046525,705.2286815,713.4829045,1090.030172,1168.683047,1125.836204,1219.202,,623.5558321,719.1468323,952.1841944,793.2649953,,
210,1113.470534,660.176958,607.8038436,439.9530406,833.5985521,650.4568832,695.5650512,698.4571649,706.6444953,710.4452671,1084.093991,1172.716969,1118.026064,1232.484202,,624.0645084,718.613754,950.7496178,794.9935942,,
211,1106.099151,663.0853886,608.7946385,435.6114118,831.4832663,644.0724868,690.2686935,696.3904971,706.1198004,707.2691384,1075.371056,1168.769835,1111.104086,1242.454032,,625.5896724,717.3971629,950.6633056,796.2681055,,
212,1095.720744,669.1402962,607.091896,431.2172911,830.8909299,638.9488388,683.9156832,692.8985412,702.7377439,704.4809691,1068.347744,1159.454613,1106.088871,1246.204446,,626.8377815,715.5609813,952.4075962,797.2509176,,
213,1084.390098,675.3595744,603.3925649,426.9709466,829.8451577,635.1618347,677.6656042,689.0336659,697.8779129,700.6740617,1065.99328,1148.073038,1103.034822,1245.632375,,628.5606538,714.063369,954.3225816,797.6953318,,
214,1072.88923,679.7593373,599.2575887,423.1947024,829.3970424,633.0638808,672.7272899,686.0458005,692.3641929,697.8085795,1067.553169,1139.496306,1100.666251,1240.597093,,630.3219886,712.8061686,955.9934552,798.0164933,,
215,1061.321351,680.0751646,596.1321003,420.659817,828.2040851,631.3003022,670.4430759,683.6803324,689.2073744,695.3935685,1072.201009,1137.782868,1095.80184,1232.927545,,631.9424994,711.9294034,955.8481526,798.0946398,,
216,1049.755525,677.8122899,594.4329495,419.4433177,825.232808,630.7180882,671.1873929,680.8989794,689.2538614,693.1804996,1081.748608,1138.179426,1088.330896,1223.720463,,634.1680543,710.7673911,955.1308473,798.1603469,,
217,1038.641615,675.2170936,593.4689772,419.5453431,822.1310561,630.3716107,674.151329,679.4972574,691.8248576,690.0240874,1092.408774,1141.075718,1078.934451,1214.522993,,636.5331233,710.0247087,953.4548012,798.1650214,,
218,1029.192487,673.7030324,593.3040017,420.3162785,819.9538759,631.2307881,678.4851726,677.5262553,695.5314384,685.022356,1100.714249,1150.84166,1068.353455,1206.668843,,639.2266735,710.5073268,951.5178,798.1577142,,
219,1022.09731,672.9563837,592.861435,421.5253873,821.4724789,631.8168761,681.6981982,673.5878746,698.2710623,679.1446844,1105.337609,1164.462506,1057.366518,1199.899972,,641.7982002,711.3053123,949.8387995,798.1712666,,
220,1018.387702,672.6349956,593.3374969,421.6768624,826.7259236,631.8781807,683.4898609,669.4582443,699.7440101,672.3463694,1107.246629,1177.828571,1046.786989,1195.595943,,644.4337158,712.162143,948.052619,798.1765579,,
